Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	7	5	       	14	20	120	Normal
2018	7	7	5	       	14	30	120	Normal
2018	7	7	5	       	14	40	115	Normal
2018	7	7	5	       	14	50	120	Normal
2018	7	7	5	       	15	0	121	Normal
2018	7	7	5	       	15	10	118	Normal
2018	7	7	5	       	15	20	120	Normal
2018	7	7	5	       	15	30	120	Normal
2018	7	7	5	       	15	40	118	Normal
2018	7	7	5	       	15	50	122	Normal
2018	7	7	5	       	16	0	117	Normal
2018	7	7	5	       	16	10	120	Normal
2018	7	7	5	       	16	20	118	Normal
2018	7	7	5	       	16	30	120	Normal
2018	7	7	5	       	16	40	122	Normal
2018	7	7	5	       	16	50	119	Normal
2018	7	7	5	       	17	0	124	Normal
2018	7	7	5	       	17	10	117	Normal
2018	7	7	5	       	17	20	122	Normal
2018	7	7	5	       	17	30	119	Normal
2018	7	7	5	       	17	40	116	Normal
2018	7	7	5	       	17	50	120	Normal
2018	7	7	5	       	18	0	121	Normal
2018	7	7	5	       	18	10	120	Normal
2018	7	7	5	       	18	20	120	Normal
2018	7	7	5	       	18	30	120	Normal
2018	7	7	5	       	18	40	119	Normal
2018	7	7	5	       	18	50	120	Normal
2018	7	7	5	       	19	0	117	Normal
2018	7	7	5	       	19	10	123	Normal
2018	7	7	5	       	19	20	121	Normal
2018	7	7	5	       	19	30	117	Normal
2018	7	7	5	       	19	40	119	Normal
2018	7	7	5	       	19	50	119	Normal
2018	7	7	5	       	20	0	119	Normal
2018	7	7	5	       	20	10	120	Normal
2018	7	7	5	       	20	20	120	Normal
2018	7	7	5	       	20	30	120	Normal
2018	7	7	5	       	20	40	119	Normal
2018	7	7	5	       	20	50	117	Normal
2018	7	7	5	       	21	0	119	Normal
2018	7	7	5	       	21	10	120	Normal
2018	7	7	5	       	21	20	119	Normal
2018	7	7	5	       	21	30	120	Normal
2018	7	7	5	       	21	40	123	Normal
2018	7	7	5	       	21	50	117	Normal
2018	7	7	5	       	22	0	120	Normal
2018	7	7	5	       	22	10	118	Normal
2018	7	7	5	       	22	20	121	Normal
2018	7	7	5	       	22	30	122	Normal
2018	7	7	5	       	22	40	120	Normal
2018	7	7	5	       	22	50	120	Normal
2018	7	7	5	       	23	0	123	Normal
2018	7	7	5	       	23	10	120	Normal
2018	7	7	5	       	23	20	118	Normal
2018	7	7	5	       	23	30	122	Normal
2018	7	7	5	       	23	40	117	Normal
2018	7	7	5	       	23	50	120	Normal
2018	7	8	6	       	0	0	119	Normal
2018	7	8	6	       	0	10	122	Normal
2018	7	8	6	       	0	20	117	Normal
2018	7	8	6	       	0	30	119	Normal
2018	7	8	6	       	0	40	119	Normal
2018	7	8	6	       	0	50	118	Normal
2018	7	8	6	       	1	0	121	Normal
2018	7	8	6	       	1	10	121	Normal
2018	7	8	6	       	1	20	119	Normal
2018	7	8	6	       	1	30	121	Normal
2018	7	8	6	       	1	40	116	Normal
2018	7	8	6	       	1	50	120	Normal
2018	7	8	6	       	2	0	119	Normal
2018	7	8	6	       	2	10	120	Normal
2018	7	8	6	       	2	20	120	Normal
2018	7	8	6	       	2	30	116	Normal
2018	7	8	6	       	2	40	120	Normal
2018	7	8	6	       	2	50	118	Normal
2018	7	8	6	       	3	0	121	Normal
2018	7	8	6	       	3	10	120	Normal
2018	7	8	6	       	3	20	117	Normal
2018	7	8	6	       	3	30	123	Normal
2018	7	8	6	       	3	40	119	Normal
2018	7	8	6	       	3	50	119	Normal
2018	7	8	6	       	4	0	120	Normal
2018	7	8	6	       	4	10	118	Normal
2018	7	8	6	       	4	20	122	Normal
2018	7	8	6	       	4	30	118	Normal
2018	7	8	6	       	4	40	118	Normal
2018	7	8	6	       	4	50	121	Normal
2018	7	8	6	       	5	0	120	Normal
2018	7	8	6	       	5	10	117	Normal
2018	7	8	6	       	5	20	116	Normal
2018	7	8	6	       	5	30	116	Normal
2018	7	8	6	       	5	40	118	Normal
2018	7	8	6	       	5	50	117	Normal
2018	7	8	6	       	6	0	121	Normal
2018	7	8	6	       	6	10	117	Normal
2018	7	8	6	       	6	20	120	Normal
2018	7	8	6	       	6	30	118	Normal
2018	7	8	6	       	6	40	241	Anomalia
2018	7	8	6	       	6	50	117	Normal
2018	7	8	6	       	7	0	121	Normal
2018	7	8	6	       	7	10	119	Normal
2018	7	8	6	       	7	20	120	Normal
2018	7	8	6	       	7	30	119	Normal
2018	7	8	6	       	7	40	117	Normal
2018	7	8	6	       	7	50	119	Normal
2018	7	8	6	       	8	0	122	Normal
2018	7	8	6	       	8	10	118	Normal
2018	7	8	6	       	8	20	120	Normal
2018	7	8	6	       	8	30	118	Normal
2018	7	8	6	       	8	40	122	Normal
2018	7	8	6	       	8	50	120	Normal
2018	7	8	6	       	9	0	116	Normal
2018	7	8	6	       	9	10	120	Normal
2018	7	8	6	       	9	20	120	Normal
2018	7	8	6	       	9	30	121	Normal
2018	7	8	6	       	9	40	117	Normal
2018	7	8	6	       	9	50	125	Normal
2018	7	8	6	       	10	0	117	Normal
2018	7	8	6	       	10	10	120	Normal
2018	7	8	6	       	10	20	118	Normal
2018	7	8	6	       	10	30	120	Normal
2018	7	8	6	       	10	40	122	Normal
2018	7	8	6	       	10	50	120	Normal
2018	7	8	6	       	11	0	118	Normal
2018	7	8	6	       	11	10	118	Normal
2018	7	8	6	       	11	20	122	Normal
2018	7	8	6	       	11	30	117	Normal
2018	7	8	6	       	11	40	120	Normal
2018	7	8	6	       	11	50	119	Normal
2018	7	8	6	       	12	0	243	Anomalia
2018	7	8	6	       	12	10	118	Normal
2018	7	8	6	       	12	20	120	Normal
2018	7	8	6	       	12	30	118	Normal
2018	7	8	6	       	12	40	120	Normal
2018	7	8	6	       	12	50	120	Normal
2018	7	8	6	       	13	0	121	Normal
2018	7	8	6	       	13	10	119	Normal
2018	7	8	6	       	13	20	118	Normal
2018	7	8	6	       	13	30	120	Normal
2018	7	8	6	       	13	40	121	Normal
2018	7	8	6	       	13	50	124	Normal
2018	7	8	6	       	14	0	121	Normal
2018	7	8	6	       	14	10	119	Normal
2018	7	8	6	       	14	20	118	Normal
2018	7	8	6	       	14	30	120	Normal
2018	7	8	6	       	14	40	120	Normal
2018	7	8	6	       	14	50	117	Normal
2018	7	8	6	       	15	0	118	Normal
2018	7	8	6	       	15	10	122	Normal
2018	7	8	6	       	15	20	121	Normal
2018	7	8	6	       	15	30	118	Normal
2018	7	8	6	       	15	40	122	Normal
2018	7	8	6	       	15	50	118	Normal
2018	7	8	6	       	16	0	122	Normal
2018	7	8	6	       	16	10	122	Normal
2018	7	8	6	       	16	20	119	Normal
2018	7	8	6	       	16	30	122	Normal
2018	7	8	6	       	16	40	124	Normal
2018	7	8	6	       	16	50	122	Normal
2018	7	8	6	       	17	0	122	Normal
2018	7	8	6	       	17	10	120	Normal
2018	7	8	6	       	17	20	120	Normal
2018	7	8	6	       	17	30	118	Normal
2018	7	8	6	       	17	40	122	Normal
2018	7	8	6	       	17	50	116	Normal
2018	7	8	6	       	18	0	121	Normal
2018	7	8	6	       	18	10	118	Normal
2018	7	8	6	       	18	20	118	Normal
2018	7	8	6	       	18	30	118	Normal
2018	7	8	6	       	18	40	120	Normal
2018	7	8	6	       	18	50	117	Normal
2018	7	8	6	       	19	0	118	Normal
2018	7	8	6	       	19	10	123	Normal
2018	7	8	6	       	19	20	123	Normal
2018	7	8	6	       	19	30	120	Normal
2018	7	8	6	       	19	40	118	Normal
2018	7	8	6	       	19	50	119	Normal
2018	7	8	6	       	20	0	121	Normal
2018	7	8	6	       	20	10	122	Normal
2018	7	8	6	       	20	20	120	Normal
2018	7	8	6	       	20	30	124	Normal
2018	7	8	6	       	20	40	120	Normal
2018	7	8	6	       	20	50	117	Normal
2018	7	8	6	       	21	0	117	Normal
2018	7	8	6	       	21	10	118	Normal
2018	7	8	6	       	21	20	118	Normal
2018	7	8	6	       	21	30	120	Normal
2018	7	8	6	       	21	40	121	Normal
2018	7	8	6	       	21	50	120	Normal
2018	7	8	6	       	22	0	120	Normal
2018	7	8	6	       	22	10	121	Normal
2018	7	8	6	       	22	20	120	Normal
2018	7	8	6	       	22	30	120	Normal
2018	7	8	6	       	22	40	120	Normal
2018	7	8	6	       	22	50	122	Normal
2018	7	8	6	       	23	0	120	Normal
2018	7	8	6	       	23	10	116	Normal
2018	7	8	6	       	23	20	119	Normal
2018	7	8	6	       	23	30	120	Normal
2018	7	8	6	       	23	40	118	Normal
2018	7	8	6	       	23	50	120	Normal
2018	7	9	0	       	0	0	0	Normal
2018	7	9	0	       	0	10	0	Normal
2018	7	9	0	       	0	20	0	Normal
2018	7	9	0	       	0	30	0	Normal
2018	7	9	0	       	0	40	0	Normal
2018	7	9	0	       	0	50	0	Normal
2018	7	9	0	       	1	0	0	Normal
2018	7	9	0	       	1	10	0	Normal
2018	7	9	0	       	1	20	0	Normal
2018	7	9	0	       	1	30	0	Normal
2018	7	9	0	       	1	40	0	Normal
2018	7	9	0	       	1	50	0	Normal
2018	7	9	0	       	2	0	0	Normal
2018	7	9	0	       	2	10	0	Normal
2018	7	9	0	       	2	20	0	Normal
2018	7	9	0	       	2	30	0	Normal
2018	7	9	0	       	2	40	0	Normal
2018	7	9	0	       	2	50	0	Normal
2018	7	9	0	       	3	0	0	Normal
2018	7	9	0	       	3	10	0	Normal
2018	7	9	0	       	3	20	0	Normal
2018	7	9	0	       	3	30	0	Normal
2018	7	9	0	       	3	40	0	Normal
2018	7	9	0	       	3	50	0	Normal
2018	7	9	0	       	4	0	0	Normal
2018	7	9	0	       	4	10	0	Normal
2018	7	9	0	       	4	20	0	Normal
2018	7	9	0	       	4	30	0	Normal
2018	7	9	0	       	4	40	0	Normal
2018	7	9	0	       	4	50	0	Normal
2018	7	9	0	       	5	0	0	Normal
2018	7	9	0	       	5	10	0	Normal
2018	7	9	0	       	5	20	0	Normal
2018	7	9	0	       	5	30	0	Normal
2018	7	9	0	       	5	40	0	Normal
2018	7	9	0	       	5	50	0	Normal
2018	7	9	0	       	6	0	0	Normal
2018	7	9	0	       	6	10	0	Normal
2018	7	9	0	       	6	20	0	Normal
2018	7	9	0	       	6	30	0	Normal
2018	7	9	0	       	6	40	0	Normal
2018	7	9	0	       	6	50	0	Normal
2018	7	9	0	       	7	0	149	Normal
2018	7	9	0	       	7	10	153	Normal
2018	7	9	0	       	7	20	148	Normal
2018	7	9	0	       	7	30	155	Normal
2018	7	9	0	       	7	40	147	Normal
2018	7	9	0	       	7	50	151	Normal
2018	7	9	0	       	8	0	151	Normal
2018	7	9	0	       	8	10	151	Normal
2018	7	9	0	       	8	20	151	Normal
2018	7	9	0	       	8	30	152	Normal
2018	7	9	0	       	8	40	151	Normal
2018	7	9	0	       	8	50	146	Normal
2018	7	9	0	       	9	0	148	Normal
2018	7	9	0	       	9	10	153	Normal
2018	7	9	0	       	9	20	149	Normal
2018	7	9	0	       	9	30	149	Normal
2018	7	9	0	       	9	40	149	Normal
2018	7	9	0	       	9	50	153	Normal
2018	7	9	0	       	10	0	145	Normal
2018	7	9	0	       	10	10	151	Normal
2018	7	9	0	       	10	20	150	Normal
2018	7	9	0	       	10	30	151	Normal
2018	7	9	0	       	10	40	152	Normal
2018	7	9	0	       	10	50	150	Normal
2018	7	9	0	       	11	0	148	Normal
2018	7	9	0	       	11	10	300	Anomalia
2018	7	9	0	       	11	20	147	Normal
2018	7	9	0	       	11	30	152	Normal
2018	7	9	0	       	11	40	148	Normal
2018	7	9	0	       	11	50	148	Normal
2018	7	9	0	       	12	0	155	Normal
2018	7	9	0	       	12	10	147	Normal
2018	7	9	0	       	12	20	151	Normal
2018	7	9	0	       	12	30	150	Normal
2018	7	9	0	       	12	40	149	Normal
2018	7	9	0	       	12	50	153	Normal
2018	7	9	0	       	13	0	153	Normal
2018	7	9	0	       	13	10	152	Normal
2018	7	9	0	       	13	20	148	Normal
2018	7	9	0	       	13	30	153	Normal
2018	7	9	0	       	13	40	151	Normal
2018	7	9	0	       	13	50	151	Normal
2018	7	9	0	       	14	0	149	Normal
2018	7	9	0	       	14	10	147	Normal
2018	7	9	0	       	14	20	148	Normal
2018	7	9	0	       	14	30	148	Normal
2018	7	9	0	       	14	40	152	Normal
2018	7	9	0	       	14	50	152	Normal
2018	7	9	0	       	15	0	152	Normal
2018	7	9	0	       	15	10	148	Normal
2018	7	9	0	       	15	20	149	Normal
2018	7	9	0	       	15	30	148	Normal
2018	7	9	0	       	15	40	152	Normal
2018	7	9	0	       	15	50	150	Normal
2018	7	9	0	       	16	0	148	Normal
2018	7	9	0	       	16	10	148	Normal
2018	7	9	0	       	16	20	150	Normal
2018	7	9	0	       	16	30	152	Normal
2018	7	9	0	       	16	40	152	Normal
2018	7	9	0	       	16	50	152	Normal
2018	7	9	0	       	17	0	147	Normal
2018	7	9	0	       	17	10	152	Normal
2018	7	9	0	       	17	20	153	Normal
2018	7	9	0	       	17	30	148	Normal
2018	7	9	0	       	17	40	152	Normal
2018	7	9	0	       	17	50	147	Normal
2018	7	9	0	       	18	0	0	Normal
2018	7	9	0	       	18	10	0	Normal
2018	7	9	0	       	18	20	0	Normal
2018	7	9	0	       	18	30	0	Normal
2018	7	9	0	       	18	40	0	Normal
2018	7	9	0	       	18	50	0	Normal
2018	7	9	0	       	19	0	0	Normal
2018	7	9	0	       	19	10	0	Normal
2018	7	9	0	       	19	20	0	Normal
2018	7	9	0	       	19	30	0	Normal
2018	7	9	0	       	19	40	0	Anomalia
2018	7	9	0	       	19	50	0	Normal
2018	7	9	0	       	20	0	0	Normal
2018	7	9	0	       	20	10	0	Normal
2018	7	9	0	       	20	20	0	Normal
2018	7	9	0	       	20	30	0	Normal
2018	7	9	0	       	20	40	0	Normal
2018	7	9	0	       	20	50	0	Normal
2018	7	9	0	       	21	0	0	Normal
2018	7	9	0	       	21	10	0	Normal
2018	7	9	0	       	21	20	0	Normal
2018	7	9	0	       	21	30	0	Normal
2018	7	9	0	       	21	40	0	Normal
2018	7	9	0	       	21	50	0	Normal
2018	7	9	0	       	22	0	0	Normal
2018	7	9	0	       	22	10	0	Normal
2018	7	9	0	       	22	20	0	Normal
2018	7	9	0	       	22	30	0	Normal
2018	7	9	0	       	22	40	0	Normal
2018	7	9	0	       	22	50	0	Normal
2018	7	9	0	       	23	0	0	Normal
2018	7	9	0	       	23	10	0	Normal
2018	7	9	0	       	23	20	0	Normal
2018	7	9	0	       	23	30	0	Normal
2018	7	9	0	       	23	40	0	Normal
2018	7	9	0	       	23	50	0	Normal
2018	7	10	1	       	0	0	0	Normal
2018	7	10	1	       	0	10	0	Normal
2018	7	10	1	       	0	20	0	Normal
2018	7	10	1	       	0	30	0	Normal
2018	7	10	1	       	0	40	0	Normal
2018	7	10	1	       	0	50	0	Normal
2018	7	10	1	       	1	0	0	Normal
2018	7	10	1	       	1	10	0	Normal
2018	7	10	1	       	1	20	0	Normal
2018	7	10	1	       	1	30	0	Normal
2018	7	10	1	       	1	40	0	Normal
2018	7	10	1	       	1	50	0	Normal
2018	7	10	1	       	2	0	0	Normal
2018	7	10	1	       	2	10	0	Normal
2018	7	10	1	       	2	20	0	Normal
2018	7	10	1	       	2	30	0	Normal
2018	7	10	1	       	2	40	0	Normal
2018	7	10	1	       	2	50	0	Normal
2018	7	10	1	       	3	0	0	Normal
2018	7	10	1	       	3	10	0	Normal
2018	7	10	1	       	3	20	0	Normal
2018	7	10	1	       	3	30	0	Normal
2018	7	10	1	       	3	40	0	Normal
2018	7	10	1	       	3	50	0	Normal
2018	7	10	1	       	4	0	0	Normal
2018	7	10	1	       	4	10	0	Normal
2018	7	10	1	       	4	20	0	Normal
2018	7	10	1	       	4	30	0	Normal
2018	7	10	1	       	4	40	0	Normal
2018	7	10	1	       	4	50	0	Normal
2018	7	10	1	       	5	0	0	Normal
2018	7	10	1	       	5	10	0	Normal
2018	7	10	1	       	5	20	0	Normal
2018	7	10	1	       	5	30	0	Normal
2018	7	10	1	       	5	40	0	Normal
2018	7	10	1	       	5	50	0	Normal
2018	7	10	1	       	6	0	0	Normal
2018	7	10	1	       	6	10	0	Normal
2018	7	10	1	       	6	20	0	Normal
2018	7	10	1	       	6	30	0	Normal
2018	7	10	1	       	6	40	0	Normal
2018	7	10	1	       	6	50	0	Normal
2018	7	10	1	       	7	0	151	Normal
2018	7	10	1	       	7	10	153	Normal
2018	7	10	1	       	7	20	148	Normal
2018	7	10	1	       	7	30	154	Normal
2018	7	10	1	       	7	40	149	Normal
2018	7	10	1	       	7	50	154	Normal
2018	7	10	1	       	8	0	154	Normal
2018	7	10	1	       	8	10	150	Normal
2018	7	10	1	       	8	20	147	Normal
2018	7	10	1	       	8	30	146	Normal
2018	7	10	1	       	8	40	145	Normal
2018	7	10	1	       	8	50	153	Normal
2018	7	10	1	       	9	0	148	Normal
2018	7	10	1	       	9	10	153	Normal
2018	7	10	1	       	9	20	152	Normal
2018	7	10	1	       	9	30	150	Normal
2018	7	10	1	       	9	40	149	Normal
2018	7	10	1	       	9	50	153	Normal
2018	7	10	1	       	10	0	153	Normal
2018	7	10	1	       	10	10	148	Normal
2018	7	10	1	       	10	20	148	Normal
2018	7	10	1	       	10	30	152	Normal
2018	7	10	1	       	10	40	151	Normal
2018	7	10	1	       	10	50	150	Normal
2018	7	10	1	       	11	0	152	Normal
2018	7	10	1	       	11	10	151	Normal
2018	7	10	1	       	11	20	145	Normal
2018	7	10	1	       	11	30	156	Normal
2018	7	10	1	       	11	40	146	Normal
2018	7	10	1	       	11	50	152	Normal
2018	7	10	1	       	12	0	156	Normal
2018	7	10	1	       	12	10	306	Anomalia
2018	7	10	1	       	12	20	146	Normal
2018	7	10	1	       	12	30	151	Normal
2018	7	10	1	       	12	40	151	Normal
2018	7	10	1	       	12	50	151	Normal
2018	7	10	1	       	13	0	151	Normal
2018	7	10	1	       	13	10	146	Normal
2018	7	10	1	       	13	20	155	Normal
2018	7	10	1	       	13	30	149	Normal
2018	7	10	1	       	13	40	151	Normal
2018	7	10	1	       	13	50	151	Normal
2018	7	10	1	       	14	0	150	Normal
2018	7	10	1	       	14	10	152	Normal
2018	7	10	1	       	14	20	148	Normal
2018	7	10	1	       	14	30	150	Normal
2018	7	10	1	       	14	40	147	Normal
2018	7	10	1	       	14	50	154	Normal
2018	7	10	1	       	15	0	152	Normal
2018	7	10	1	       	15	10	154	Normal
2018	7	10	1	       	15	20	153	Normal
2018	7	10	1	       	15	30	150	Normal
2018	7	10	1	       	15	40	150	Normal
2018	7	10	1	       	15	50	152	Normal
2018	7	10	1	       	16	0	152	Normal
2018	7	10	1	       	16	10	152	Normal
2018	7	10	1	       	16	20	152	Normal
2018	7	10	1	       	16	30	153	Normal
2018	7	10	1	       	16	40	147	Normal
2018	7	10	1	       	16	50	150	Normal
2018	7	10	1	       	17	0	153	Normal
2018	7	10	1	       	17	10	149	Normal
2018	7	10	1	       	17	20	153	Normal
2018	7	10	1	       	17	30	152	Normal
2018	7	10	1	       	17	40	148	Normal
2018	7	10	1	       	17	50	151	Normal
2018	7	10	1	       	18	0	0	Normal
2018	7	10	1	       	18	10	0	Normal
2018	7	10	1	       	18	20	0	Normal
2018	7	10	1	       	18	30	0	Normal
2018	7	10	1	       	18	40	0	Normal
2018	7	10	1	       	18	50	0	Normal
2018	7	10	1	       	19	0	0	Normal
2018	7	10	1	       	19	10	0	Normal
2018	7	10	1	       	19	20	0	Normal
2018	7	10	1	       	19	30	0	Normal
2018	7	10	1	       	19	40	0	Normal
2018	7	10	1	       	19	50	0	Normal
2018	7	10	1	       	20	0	0	Normal
2018	7	10	1	       	20	10	0	Normal
2018	7	10	1	       	20	20	0	Normal
2018	7	10	1	       	20	30	0	Normal
2018	7	10	1	       	20	40	0	Normal
2018	7	10	1	       	20	50	0	Normal
2018	7	10	1	       	21	0	0	Normal
2018	7	10	1	       	21	10	0	Normal
2018	7	10	1	       	21	20	0	Normal
2018	7	10	1	       	21	30	0	Normal
2018	7	10	1	       	21	40	0	Normal
2018	7	10	1	       	21	50	0	Normal
2018	7	10	1	       	22	0	0	Normal
2018	7	10	1	       	22	10	0	Normal
2018	7	10	1	       	22	20	0	Normal
2018	7	10	1	       	22	30	0	Normal
2018	7	10	1	       	22	40	0	Normal
2018	7	10	1	       	22	50	0	Normal
2018	7	10	1	       	23	0	0	Normal
2018	7	10	1	       	23	10	0	Normal
2018	7	10	1	       	23	20	0	Normal
2018	7	10	1	       	23	30	0	Normal
2018	7	10	1	       	23	40	0	Normal
2018	7	10	1	       	23	50	0	Normal
2018	7	11	2	       	0	0	0	Normal
2018	7	11	2	       	0	10	0	Normal
2018	7	11	2	       	0	20	0	Normal
2018	7	11	2	       	0	30	0	Normal
2018	7	11	2	       	0	40	0	Normal
2018	7	11	2	       	0	50	0	Normal
2018	7	11	2	       	1	0	0	Normal
2018	7	11	2	       	1	10	0	Normal
2018	7	11	2	       	1	20	0	Normal
2018	7	11	2	       	1	30	0	Normal
2018	7	11	2	       	1	40	0	Normal
2018	7	11	2	       	1	50	0	Normal
2018	7	11	2	       	2	0	0	Normal
2018	7	11	2	       	2	10	0	Normal
2018	7	11	2	       	2	20	0	Normal
2018	7	11	2	       	2	30	0	Normal
2018	7	11	2	       	2	40	0	Normal
2018	7	11	2	       	2	50	0	Normal
2018	7	11	2	       	3	0	0	Normal
2018	7	11	2	       	3	10	0	Normal
2018	7	11	2	       	3	20	0	Normal
2018	7	11	2	       	3	30	0	Normal
2018	7	11	2	       	3	40	0	Normal
2018	7	11	2	       	3	50	0	Normal
2018	7	11	2	       	4	0	0	Normal
2018	7	11	2	       	4	10	0	Normal
2018	7	11	2	       	4	20	0	Normal
2018	7	11	2	       	4	30	0	Normal
2018	7	11	2	       	4	40	0	Normal
2018	7	11	2	       	4	50	0	Normal
2018	7	11	2	       	5	0	0	Normal
2018	7	11	2	       	5	10	0	Normal
2018	7	11	2	       	5	20	0	Normal
2018	7	11	2	       	5	30	0	Normal
2018	7	11	2	       	5	40	0	Normal
2018	7	11	2	       	5	50	0	Normal
2018	7	11	2	       	6	0	0	Normal
2018	7	11	2	       	6	10	0	Normal
2018	7	11	2	       	6	20	0	Normal
2018	7	11	2	       	6	30	0	Normal
2018	7	11	2	       	6	40	0	Normal
2018	7	11	2	       	6	50	0	Normal
2018	7	11	2	       	7	0	149	Normal
2018	7	11	2	       	7	10	151	Normal
2018	7	11	2	       	7	20	148	Normal
2018	7	11	2	       	7	30	148	Normal
2018	7	11	2	       	7	40	152	Normal
2018	7	11	2	       	7	50	150	Normal
2018	7	11	2	       	8	0	148	Normal
2018	7	11	2	       	8	10	154	Normal
2018	7	11	2	       	8	20	147	Normal
2018	7	11	2	       	8	30	153	Normal
2018	7	11	2	       	8	40	150	Normal
2018	7	11	2	       	8	50	154	Normal
2018	7	11	2	       	9	0	152	Normal
2018	7	11	2	       	9	10	152	Normal
2018	7	11	2	       	9	20	152	Normal
2018	7	11	2	       	9	30	152	Normal
2018	7	11	2	       	9	40	152	Normal
2018	7	11	2	       	9	50	149	Normal
2018	7	11	2	       	10	0	147	Normal
2018	7	11	2	       	10	10	148	Normal
2018	7	11	2	       	10	20	153	Normal
2018	7	11	2	       	10	30	147	Normal
2018	7	11	2	       	10	40	148	Normal
2018	7	11	2	       	10	50	150	Normal
2018	7	11	2	       	11	0	150	Normal
2018	7	11	2	       	11	10	146	Normal
2018	7	11	2	       	11	20	151	Normal
2018	7	11	2	       	11	30	150	Normal
2018	7	11	2	       	11	40	153	Normal
2018	7	11	2	       	11	50	152	Normal
2018	7	11	2	       	12	0	152	Normal
2018	7	11	2	       	12	10	146	Normal
2018	7	11	2	       	12	20	149	Normal
2018	7	11	2	       	12	30	149	Normal
2018	7	11	2	       	12	40	150	Normal
2018	7	11	2	       	12	50	153	Normal
2018	7	11	2	       	13	0	154	Normal
2018	7	11	2	       	13	10	151	Normal
2018	7	11	2	       	13	20	152	Normal
2018	7	11	2	       	13	30	148	Normal
2018	7	11	2	       	13	40	151	Normal
2018	7	11	2	       	13	50	151	Normal
2018	7	11	2	       	14	0	146	Normal
2018	7	11	2	       	14	10	151	Normal
2018	7	11	2	       	14	20	153	Normal
2018	7	11	2	       	14	30	148	Normal
2018	7	11	2	       	14	40	152	Normal
2018	7	11	2	       	14	50	151	Normal
2018	7	11	2	       	15	0	154	Normal
2018	7	11	2	       	15	10	143	Normal
2018	7	11	2	       	15	20	149	Normal
2018	7	11	2	       	15	30	152	Normal
2018	7	11	2	       	15	40	149	Normal
2018	7	11	2	       	15	50	151	Normal
2018	7	11	2	       	16	0	148	Normal
2018	7	11	2	       	16	10	148	Normal
2018	7	11	2	       	16	20	151	Normal
2018	7	11	2	       	16	30	155	Normal
2018	7	11	2	       	16	40	145	Normal
2018	7	11	2	       	16	50	148	Normal
2018	7	11	2	       	17	0	148	Normal
2018	7	11	2	       	17	10	148	Normal
2018	7	11	2	       	17	20	149	Normal
2018	7	11	2	       	17	30	151	Normal
2018	7	11	2	       	17	40	148	Normal
2018	7	11	2	       	17	50	151	Normal
2018	7	11	2	       	18	0	0	Normal
2018	7	11	2	       	18	10	0	Normal
2018	7	11	2	       	18	20	0	Normal
2018	7	11	2	       	18	30	0	Normal
2018	7	11	2	       	18	40	0	Normal
2018	7	11	2	       	18	50	0	Normal
2018	7	11	2	       	19	0	0	Normal
2018	7	11	2	       	19	10	0	Normal
2018	7	11	2	       	19	20	0	Normal
2018	7	11	2	       	19	30	0	Normal
2018	7	11	2	       	19	40	0	Normal
2018	7	11	2	       	19	50	0	Normal
2018	7	11	2	       	20	0	0	Normal
2018	7	11	2	       	20	10	0	Normal
2018	7	11	2	       	20	20	0	Normal
2018	7	11	2	       	20	30	0	Normal
2018	7	11	2	       	20	40	0	Normal
2018	7	11	2	       	20	50	0	Normal
2018	7	11	2	       	21	0	0	Normal
2018	7	11	2	       	21	10	0	Normal
2018	7	11	2	       	21	20	0	Normal
2018	7	11	2	       	21	30	0	Normal
2018	7	11	2	       	21	40	0	Normal
2018	7	11	2	       	21	50	0	Normal
2018	7	11	2	       	22	0	0	Normal
2018	7	11	2	       	22	10	0	Normal
2018	7	11	2	       	22	20	0	Normal
2018	7	11	2	       	22	30	0	Normal
2018	7	11	2	       	22	40	0	Normal
2018	7	11	2	       	22	50	0	Normal
2018	7	11	2	       	23	0	0	Normal
2018	7	11	2	       	23	10	0	Normal
2018	7	11	2	       	23	20	0	Normal
2018	7	11	2	       	23	30	0	Normal
2018	7	11	2	       	23	40	0	Normal
2018	7	11	2	       	23	50	0	Normal
2018	7	12	3	       	0	0	0	Normal
2018	7	12	3	       	0	10	0	Normal
2018	7	12	3	       	0	20	0	Normal
2018	7	12	3	       	0	30	0	Normal
2018	7	12	3	       	0	40	0	Normal
2018	7	12	3	       	0	50	0	Normal
2018	7	12	3	       	1	0	0	Normal
2018	7	12	3	       	1	10	0	Normal
2018	7	12	3	       	1	20	0	Normal
2018	7	12	3	       	1	30	0	Normal
2018	7	12	3	       	1	40	0	Normal
2018	7	12	3	       	1	50	0	Normal
2018	7	12	3	       	2	0	0	Normal
2018	7	12	3	       	2	10	0	Normal
2018	7	12	3	       	2	20	0	Normal
2018	7	12	3	       	2	30	0	Normal
2018	7	12	3	       	2	40	0	Normal
2018	7	12	3	       	2	50	0	Normal
2018	7	12	3	       	3	0	0	Normal
2018	7	12	3	       	3	10	0	Normal
2018	7	12	3	       	3	20	0	Normal
2018	7	12	3	       	3	30	0	Normal
2018	7	12	3	       	3	40	0	Normal
2018	7	12	3	       	3	50	0	Normal
2018	7	12	3	       	4	0	0	Normal
2018	7	12	3	       	4	10	0	Normal
2018	7	12	3	       	4	20	0	Normal
2018	7	12	3	       	4	30	0	Normal
2018	7	12	3	       	4	40	0	Anomalia
2018	7	12	3	       	4	50	0	Normal
